MapVis
Eisenhower v. Stevenson	1956	Actual Results	usa.svg	colorgradientusfull.png	Election Results not considering faithless Electors
Republican	Leaning Republican	3rd	Tie	Leaning Democrat	Democrat
Republican	Democrat
AL	Democrat	11	39.39	56.52
AK	NULL	0	0	0
AZ	Republican	4	60.99	38.90
AR	Democrat	8	45.82	52.46
CA	Republican	32	55.39	44.27
CO	Republican	6	59.49	39.81
CT	Republican	8	63.72	36.26
DE	Republican	3	55.09	44.62
DC	NULL	0	0	0
FL	Republican	10	57.27	42.73
GA	Democrat	12	32.65	66.48
HI	NULL	0	0	0
ID	Republican	4	61.17	38.78
IL	Republican	27	59.52	40.29
IN	Republican	13	59.90	39.70
IA	Republican	10	59.06	40.65
KS	Republican	8	65.44	34.21
KY	Republican	10	54.30	45.21
LA	Republican	10	53.28	39.51
ME	Republican	5	70.87	29.13
MD	Republican	9	60.04	39.96
MA	Republican	16	59.32	40.37
MI	Republican	20	55.63	44.15
MN	Republican	11	53.68	46.08
MS	Democrat	8	24.46	58.23
MO	Democrat	13	49.89	50.11
MT	Republican	4	57.13	42.87
NE	Republican	6	65.51	34.49
NV	Republican	3	57.97	42.03
NH	Republican	4	66.11	33.84
NJ	Republican	16	64.68	34.23
NM	Republican	4	57.81	41.78
NY	Republican	45	61.19	38.78
NC	Democrat	14	49.34	50.66
ND	Republican	4	61.72	38.09
OH	Republican	25	61.11	38.89
OK	Republican	8	55.13	44.87
OR	Republican	6	55.25	44.75
PA	Republican	32	56.49	43.30
RI	Republican	4	58.26	41.74
SC	Democrat	8	25.18	45.37
SD	Republican	4	58.39	41.61
TN	Republican	11	49.21	48.60
TX	Republican	24	55.26	43.98
UT	Republican	4	64.56	35.44
VT	Republican	3	72.16	27.81
VA	Republican	12	55.37	38.36
WA	Republican	9	53.91	45.44
WV	Republican	8	54.08	45.92
WI	Republican	12	61.58	37.84
WY	Republican	3	60.08	39.92
