MapVis
Eisenhower (R) v. Stevenson (D)	1956	Resultate	usa.svg	colorgradientusfull.png	Wahlresultate ohne "Faithless Electors"
Republikanisch	Tendenz Republikanisch	Drittpartei	Unentschieden	Tendenz Demokratisch	Demokratisch
Republikanisch	Demokratisch
AL	Demokratisch	11	39.39	56.52
AK	NULL	0	0	0
AZ	Republikanisch	4	60.99	38.90
AR	Demokratisch	8	45.82	52.46
CA	Republikanisch	32	55.39	44.27
CO	Republikanisch	6	59.49	39.81
CT	Republikanisch	8	63.72	36.26
DE	Republikanisch	3	55.09	44.62
DC	NULL	0	0	0
FL	Republikanisch	10	57.27	42.73
GA	Demokratisch	12	32.65	66.48
HI	NULL	0	0	0
ID	Republikanisch	4	61.17	38.78
IL	Republikanisch	27	59.52	40.29
IN	Republikanisch	13	59.90	39.70
IA	Republikanisch	10	59.06	40.65
KS	Republikanisch	8	65.44	34.21
KY	Republikanisch	10	54.30	45.21
LA	Republikanisch	10	53.28	39.51
ME	Republikanisch	5	70.87	29.13
MD	Republikanisch	9	60.04	39.96
MA	Republikanisch	16	59.32	40.37
MI	Republikanisch	20	55.63	44.15
MN	Republikanisch	11	53.68	46.08
MS	Demokratisch	8	24.46	58.23
MO	Demokratisch	13	49.89	50.11
MT	Republikanisch	4	57.13	42.87
NE	Republikanisch	6	65.51	34.49
NV	Republikanisch	3	57.97	42.03
NH	Republikanisch	4	66.11	33.84
NJ	Republikanisch	16	64.68	34.23
NM	Republikanisch	4	57.81	41.78
NY	Republikanisch	45	61.19	38.78
NC	Demokratisch	14	49.34	50.66
ND	Republikanisch	4	61.72	38.09
OH	Republikanisch	25	61.11	38.89
OK	Republikanisch	8	55.13	44.87
OR	Republikanisch	6	55.25	44.75
PA	Republikanisch	32	56.49	43.30
RI	Republikanisch	4	58.26	41.74
SC	Demokratisch	8	25.18	45.37
SD	Republikanisch	4	58.39	41.61
TN	Republikanisch	11	49.21	48.60
TX	Republikanisch	24	55.26	43.98
UT	Republikanisch	4	64.56	35.44
VT	Republikanisch	3	72.16	27.81
VA	Republikanisch	12	55.37	38.36
WA	Republikanisch	9	53.91	45.44
WV	Republikanisch	8	54.08	45.92
WI	Republikanisch	12	61.58	37.84
WY	Republikanisch	3	60.08	39.92
