MapVis
Willkie (R) v. Roosevelt (D)	1940	Actual Results	usa.svg	colorgradientusfull.png	Election Results not considering faithless Electors
Republican	Leaning Republican	3rd	Tie	Leaning Democrat	Democrat
Republican	Democrat
AL	Democrat	11	14.34	85.22
AK	NULL	0	0	0
AZ	Democrat	3	36.01	63.49
AR	Democrat	9	20.98	79.02
CA	Democrat	22	41.34	57.44
CO	Republican	6	50.92	48.37
CT	Democrat	8	46.30	53.44
DE	Democrat	3	45.05	54.70
DC	NULL	0	0	0
FL	Democrat	7	25.99	74.01
GA	Democrat	12	14.83	84.85
HI	NULL	0	0	0
ID	Democrat	4	45.31	54.36
IL	Democrat	29	48.54	50.97
IN	Republican	14	50.45	49.03
IA	Republican	11	52.03	47.62
KS	Republican	9	56.86	42.40
KY	Democrat	11	42.30	57.44
LA	Democrat	10	14.09	85.88
ME	Republican	5	51.10	48.77
MD	Democrat	8	40.83	58.25
MA	Democrat	17	46.36	53.11
MI	Republican	19	49.85	49.52
MN	Democrat	11	47.66	51.49
MS	Democrat	9	4.19	95.70
MO	Democrat	15	47.50	52.27
MT	Democrat	4	40.17	58.78
NE	Republican	7	57.19	42.81
NV	Democrat	3	39.92	60.08
NH	Democrat	4	46.78	53.22
NJ	Democrat	16	47.86	51.48
NM	Democrat	3	43.28	56.59
NY	Democrat	47	48.04	51.60
NC	Democrat	13	25.97	74.03
ND	Republican	4	55.06	44.18
OH	Democrat	26	47.80	52.20
OK	Democrat	11	42.23	57.41
OR	Democrat	5	45.62	53.70
PA	Democrat	36	46.33	53.23
RI	Democrat	4	43.17	56.73
SC	Democrat	8	4.37	95.63
SD	Republican	4	57.41	42.59
TN	Democrat	11	32.35	67.25
TX	Democrat	23	18.91	80.92
UT	Democrat	4	37.59	62.25
VT	Republican	3	54.78	44.92
VA	Democrat	11	31.55	68.08
WA	Democrat	8	40.58	58.22
WV	Democrat	8	42.90	57.10
WI	Democrat	12	48.32	50.15
WY	Democrat	3	46.89	52.82
