MapVis
Nixon v. McGovern	1972	Actual Results	usa.svg	colorgradientusfull.png	Election Results not considering faithless Electors
Republican	Leaning Republican	3rd	Tie	Leaning Democrat	Democrat
Republican	Democrat
AL	Republican	9	72.43	25.54
AK	Republican	3	58.13	34.62
AZ	Republican	6	61.64	30.38
AR	Republican	6	68.82	30.71
CA	Republican	45	55.00	41.54
CO	Republican	7	62.61	34.59
CT	Republican	8	58.57	40.13
DE	Republican	3	59.60	39.18
DC	Democrat	3	21.56	78.10
FL	Republican	17	71.91	27.80
GA	Republican	12	75.04	24.65
HI	Republican	4	62.48	37.52
ID	Republican	4	64.24	26.04
IL	Republican	26	59.03	40.51
IN	Republican	13	66.11	33.34
IA	Republican	8	57.61	40.48
KS	Republican	7	67.66	29.50
KY	Republican	9	63.37	34.77
LA	Republican	10	65.32	28.35
ME	Republican	4	61.46	38.48
MD	Republican	10	61.26	37.36
MA	Democrat	14	45.23	54.20
MI	Republican	21	56.20	41.81
MN	Republican	10	51.58	46.07
MS	Republican	7	78.20	19.63
MO	Republican	12	62.29	37.71
MT	Republican	4	57.93	37.85
NE	Republican	5	70.50	29.50
NV	Republican	3	63.68	36.32
NH	Republican	4	63.98	34.86
NJ	Republican	17	61.57	36.77
NM	Republican	4	61.05	36.56
NY	Republican	41	58.54	41.21
NC	Republican	13	69.46	28.89
ND	Republican	3	62.07	35.79
OH	Republican	25	59.63	38.07
OK	Republican	8	73.70	24.00
OR	Republican	6	52.45	42.33
PA	Republican	27	59.11	39.13
RI	Republican	4	53.00	46.81
SC	Republican	8	70.58	27.92
SD	Republican	4	54.15	45.52
TN	Republican	10	67.70	29.75
TX	Republican	26	66.20	33.24
UT	Republican	4	67.64	26.39
VT	Republican	3	62.66	36.47
VA	Republican	12	67.84	30.12
WA	Republican	9	56.92	38.64
WV	Republican	6	63.61	36.39
WI	Republican	11	53.40	43.72
WY	Republican	3	69.01	30.47
