MapVis
Bush (R) v. Clinton (D)	1992	Resultate	usa.svg	colorgradientusfull.png	Wahlresultate ohne "Faithless Electors"
Republikanisch	Tendenz Republikanisch	Drittpartei	Unentschieden	Tendenz Demokratisch	Demokratisch
Republikanisch	Demokratisch
AL	Republikanisch	9	47.65	40.88
AK	Republikanisch	3	39.46	30.29
AZ	Republikanisch	8	38.47	36.52
AR	Demokratisch	6	35.48	53.21
CA	Demokratisch	54	32.61	46.01
CO	Demokratisch	8	35.87	40.13
CT	Demokratisch	8	35.78	42.21
DE	Demokratisch	3	35.78	43.52
DC	Demokratisch	3	9.10	84.64
FL	Republikanisch	25	40.89	39.00
GA	Demokratisch	13	42.88	43.47
HI	Demokratisch	4	36.70	48.09
ID	Republikanisch	4	42.03	28.42
IL	Demokratisch	22	34.34	48.58
IN	Republikanisch	12	42.91	36.79
IA	Demokratisch	7	37.27	43.29
KS	Republikanisch	6	38.88	33.74
KY	Demokratisch	8	41.34	44.55
LA	Demokratisch	9	40.97	45.58
ME	Demokratisch	4	30.39	38.77
MD	Demokratisch	10	35.62	49.80
MA	Demokratisch	12	29.03	47.54
MI	Demokratisch	18	36.38	43.77
MN	Demokratisch	10	31.85	43.48
MS	Republikanisch	7	49.68	40.77
MO	Demokratisch	11	33.92	44.07
MT	Demokratisch	3	35.12	37.63
NE	Republikanisch	5	46.58	29.40
NV	Demokratisch	4	34.73	37.36
NH	Demokratisch	4	37.69	38.91
NJ	Demokratisch	15	40.58	42.95
NM	Demokratisch	5	37.34	45.90
NY	Demokratisch	33	33.88	49.73
NC	Republikanisch	14	43.44	42.65
ND	Republikanisch	3	44.22	32.18
OH	Demokratisch	21	38.35	40.18
OK	Republikanisch	8	42.65	34.02
OR	Demokratisch	7	32.53	42.48
PA	Demokratisch	23	36.13	45.15
RI	Demokratisch	4	29.02	47.04
SC	Republikanisch	8	48.02	39.88
SD	Republikanisch	3	40.66	37.14
TN	Demokratisch	11	42.43	47.08
TX	Republikanisch	32	40.56	37.08
UT	Republikanisch	5	43.36	24.65
VT	Demokratisch	3	30.42	46.11
VA	Republikanisch	13	44.97	40.59
WA	Demokratisch	11	31.97	43.41
WV	Demokratisch	5	35.39	48.41
WI	Demokratisch	11	36.78	41.13
WY	Republikanisch	3	39.70	34.10
